WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94728,20140601,1151,11,CLR, ,10.00, , , ,76, ,24.4, ,56, ,13.3, ,37, ,2.8, , 24, , 0, ,000, , , ,30.18, , , , , ,30.32, ,AA, , , ,30.35, 
94728,20140601,1153,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,39, ,3.9, ,M, ,15, ,030, , , ,M, , , , , ,30.30, ,AA, , , ,30.30, 
94728,20140601,1251,11,CLR, ,10.00, , , ,76, ,24.4, ,56, ,13.5, ,38, ,3.3, , 25, , 5, ,230, , , ,30.16, , , , , ,30.30, ,AA, , , ,30.33, 
94728,20140601,1253,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,37, ,2.8, ,M, ,15, ,010, , , ,M, , , , , ,30.29, ,AA, , , ,30.30, 
94728,20140601,1351,11,CLR, ,10.00, , , ,75, ,23.9, ,56, ,13.4, ,39, ,3.9, , 27, , 7, ,VR , , , ,30.15, , , , , ,30.29, ,AA, , , ,30.32, 
94728,20140601,1353,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,36, ,2.2, ,M, ,15, ,010, , , ,M, , , , , ,30.28, ,AA, , , ,30.28, 
94728,20140601,1451,11,CLR, ,10.00, , , ,75, ,23.9, ,56, ,13.1, ,37, ,2.8, , 25, , 3, ,VR , , , ,30.14, , , , , ,30.28, ,AA, , , ,30.31, 
94728,20140601,1453,11,CLR, ,10.00, , , ,66, ,18.9, ,M, ,M, ,37, ,2.8, ,M, ,11, ,030, , , ,M, , , , , ,30.27, ,AA, , , ,30.27, 
94728,20140601,1551,11,CLR, ,10.00, , , ,75, ,23.9, ,55, ,12.5, ,34, ,1.1, , 22, , 3, ,VR , , , ,30.13, , , , , ,30.27, ,AA, , , ,30.30, 
94728,20140601,1553,11,CLR, ,10.00, , , ,62, ,16.7, ,M, ,M, ,38, ,3.3, ,M, ,13, ,060, , , ,M, , , , , ,30.27, ,AA, , , ,30.27, 
94728,20140601,1651,11,CLR, ,10.00, , , ,73, ,22.8, ,54, ,12.2, ,35, ,1.7, , 25, , 6, ,VR , , , ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140601,1653,11,CLR, ,10.00, , , ,61, ,16.1, ,M, ,M, ,41, ,5.0, ,M, ,10, ,050, , , ,M, , , , , ,30.27, ,AA, , , ,30.27, 
94728,20140601,1751,11,CLR, ,10.00, , , ,72, ,22.2, ,54, ,12.0, ,35, ,1.7, , 26, , 7, ,180, , , ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140601,1753,11,CLR, ,10.00, , , ,60, ,15.6, ,M, ,M, ,42, ,5.6, ,M, , 8, ,050, , , ,M, , , , , ,30.27, ,AA, , , ,30.27, 
94728,20140601,1851,11,CLR, ,10.00, , , ,68, ,20.0, ,53, ,11.4, ,37, ,2.8, , 32, , 3, ,VR , , , ,30.12, , , , , ,30.27, ,AA, , , ,30.29, 
94728,20140601,1853,11,CLR, ,10.00, , , ,55, ,12.8, ,M, ,M, ,43, ,6.1, ,M, , 5, ,080, , , ,M, , , , , ,30.28, ,AA, , , ,30.28, 
94728,20140601,1951,11,CLR, ,10.00, , , ,67, ,19.4, ,52, ,11.0, ,36, ,2.2, , 32, , 3, ,VR , , , ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140601,1953,11,CLR, ,10.00, , , ,50, ,10.0, ,M, ,M, ,44, ,6.7, ,M, , 0, ,000, , , ,M, , , , , ,30.28, ,AA, , , ,30.28, 
94728,20140601,2051,11,CLR, ,10.00, , , ,66, ,18.9, ,52, ,10.9, ,37, ,2.8, , 34, ,M, ,M, , , ,30.12, , , , , ,30.27, ,AA, , , ,30.29, 
94728,20140601,2053,11,CLR, ,10.00, , , ,49, ,9.4, ,M, ,M, ,45, ,7.2, ,M, , 6, ,100, , , ,M, , , , , ,30.27, ,AA, , , ,30.28, 
94728,20140601,2151,11,CLR, ,10.00, , , ,67, ,19.4, ,51, ,10.4, ,33, ,0.6, , 28, , 6, ,VR , ,18, ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140601,2153,11,CLR, , 9.00, , , ,50, ,10.0, ,M, ,M, ,46, ,7.8, ,M, , 7, ,270, , , ,M, , , , , ,30.27, ,AA, , , ,30.28, 
94728,20140601,2251,11,CLR, ,10.00, , , ,65, ,18.3, ,51, ,10.5, ,36, ,2.2, , 34, , 5, ,VR , , , ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140601,2253,11,CLR, ,10.00, , , ,48, ,8.9, ,M, ,M, ,44, ,6.7, ,M, , 0, ,000, , , ,M, , , , , ,30.27, ,AA, , , ,30.27, 
94728,20140601,2351,11,CLR, ,10.00, , , ,65, ,18.3, ,52, ,11.1, ,39, ,3.9, , 39, , 6, ,VR , , , ,30.13, , , , , ,30.27, ,AA, , , ,30.30, 
94728,20140601,2353,11,CLR, ,10.00, , , ,50, ,10.0, ,M, ,M, ,46, ,7.8, ,M, , 6, ,270, , , ,M, , , , , ,30.26, ,AA, , , ,30.26, 
94728,20140602,0051,11,CLR, ,10.00, , , ,63, ,17.2, ,52, ,10.8, ,40, ,4.4, , 43, , 7, ,VR , , , ,30.12, , , , , ,30.27, ,AA, , , ,30.29, 
94728,20140602,0053,11,CLR, ,10.00, , , ,49, ,9.4, ,M, ,M, ,44, ,6.7, ,M, , 3, ,260, , , ,M, , , , , ,30.26, ,AA, , , ,30.26, 
94728,20140602,0151,11,CLR, ,10.00, , , ,63, ,17.2, ,51, ,10.6, ,39, ,3.9, , 41, , 7, ,VR , , , ,30.12, , , , , ,30.26, ,AA, , , ,30.29, 
94728,20140602,0153,11,CLR, ,10.00, , , ,49, ,9.4, ,M, ,M, ,44, ,6.7, ,M, , 5, ,270, , , ,M, , , , , ,30.25, ,AA, , , ,30.26, 
94728,20140602,0251,11,CLR, ,10.00, , , ,62, ,16.7, ,51, ,10.8, ,41, ,5.0, , 46, , 5, ,VR , , , ,30.11, , , , , ,30.25, ,AA, , , ,30.28, 
94728,20140602,0253,11,CLR, ,10.00, , , ,49, ,9.4, ,M, ,M, ,44, ,6.7, ,M, , 5, ,270, , , ,M, , , , , ,30.25, ,AA, , , ,30.25, 
94728,20140602,0351,11,CLR, ,10.00, , , ,60, ,15.6, ,51, ,10.5, ,42, ,5.6, , 52, , 5, ,260, , , ,30.10, , , , , ,30.24, ,AA, , , ,30.27, 
94728,20140602,0353,11,CLR, ,10.00, , , ,48, ,8.9, ,M, ,M, ,43, ,6.1, ,M, , 6, ,270, , , ,M, , , , , ,30.25, ,AA, , , ,30.25, 
94728,20140602,0451,11,CLR, ,10.00, , , ,60, ,15.6, ,51, ,10.7, ,43, ,6.1, , 54, , 5, ,250, , , ,30.09, , , , , ,30.24, ,AA, , , ,30.26, 
94728,20140602,0453,11,CLR, ,10.00, , , ,50, ,10.0, ,M, ,M, ,44, ,6.7, ,M, , 5, ,250, , , ,M, , , , , ,30.26, ,AA, , , ,30.26, 
94728,20140602,0551,11,CLR, ,10.00, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, , 56, , 0, ,000, , , ,30.10, , , , , ,30.24, ,AA, , , ,30.27, 
94728,20140602,0553,11,CLR, ,10.00, , , ,57, ,13.9, ,M, ,M, ,48, ,8.9, ,M, , 6, ,250, , , ,M, , , , , ,30.26, ,AA, , , ,30.26, 
94728,20140602,0651,11,CLR, ,10.00, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, , 54, , 6, ,270, , , ,30.09, , , , , ,30.24, ,AA, , , ,30.26, 
94728,20140602,0653,11,CLR, ,10.00, , , ,60, ,15.6, ,M, ,M, ,47, ,8.3, ,M, , 8, ,230, , , ,M, , , , , ,30.25, ,AA, , , ,30.25, 
94728,20140602,0751,11,CLR, ,10.00, , , ,66, ,18.9, ,56, ,13.4, ,48, ,8.9, , 52, , 0, ,000, , , ,30.10, , , , , ,30.24, ,AA, , , ,30.27, 
94728,20140602,0753,11,CLR, ,10.00, , , ,61, ,16.1, ,M, ,M, ,49, ,9.4, ,M, , 7, ,220, , , ,M, , , , , ,30.24, ,AA, , , ,30.24, 
94728,20140602,0851,11,CLR, ,10.00, , , ,70, ,21.1, ,57, ,14.1, ,47, ,8.3, , 44, , 0, ,000, , , ,30.07, , , , , ,30.22, ,AA, , , ,30.24, 
94728,20140602,0853,11,CLR, ,10.00, , , ,63, ,17.2, ,M, ,M, ,45, ,7.2, ,M, ,10, ,230, , , ,M, , , , , ,30.23, ,AA, , , ,30.23, 
94728,20140602,0951,11,CLR, ,10.00, , , ,73, ,22.8, ,58, ,14.3, ,45, ,7.2, , 37, , 5, ,VR , , , ,30.05, , , , , ,30.19, ,AA, , , ,30.22, 
94728,20140602,0953,11,CLR, ,10.00, , , ,65, ,18.3, ,M, ,M, ,47, ,8.3, ,M, ,16, ,240, , , ,M, , , , , ,30.22, ,AA, , , ,30.22, 
94728,20140602,1051,11,CLR, ,10.00, , , ,76, ,24.4, ,61, ,15.9, ,49, ,9.4, , 39, , 5, ,VR , , , ,30.04, , , , , ,30.18, ,AA, , , ,30.21, 
94728,20140602,1053,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,48, ,8.9, ,M, ,14, ,240, , , ,M, , , , , ,30.19, ,AA, , , ,30.20, 
94728,20140602,1151,11,CLR, ,10.00, , , ,77, ,25.0, ,62, ,16.3, ,50, ,10.0, , 39, , 6, ,VR , , , ,30.01, , , , , ,30.15, ,AA, , , ,30.18, 
94728,20140602,1153,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,48, ,8.9, ,M, ,15, ,230, , , ,M, , , , , ,30.18, ,AA, , , ,30.18, 
94728,20140602,1251,11,CLR, ,10.00, , , ,79, ,26.1, ,63, ,17.3, ,52, ,11.1, , 39, , 5, ,VR , , , ,29.98, , , , , ,30.12, ,AA, , , ,30.15, 
94728,20140602,1253,11,CLR, ,10.00, , , ,68, ,20.0, ,M, ,M, ,48, ,8.9, ,M, ,13, ,240, , , ,M, , , , , ,30.16, ,AA, , , ,30.16, 
94728,20140602,1351,11,CLR, ,10.00, , , ,78, ,25.6, ,62, ,16.8, ,51, ,10.6, , 39, , 6, ,VR , , , ,29.96, , , , , ,30.10, ,AA, , , ,30.13, 
94728,20140602,1353,11,CLR, ,10.00, , , ,67, ,19.4, ,M, ,M, ,48, ,8.9, ,M, ,13, ,260, , , ,M, , , , , ,30.14, ,AA, , , ,30.14, 
94728,20140602,1451,11,CLR, ,10.00, , , ,78, ,25.6, ,63, ,17.1, ,52, ,11.1, , 40, , 6, ,VR , , , ,29.94, , , , , ,30.08, ,AA, , , ,30.11, 
94728,20140602,1453,11,CLR, ,10.00, , , ,68, ,20.0, ,M, ,M, ,48, ,8.9, ,M, ,13, ,250, , , ,M, , , , , ,30.11, ,AA, , , ,30.12, 
94728,20140602,1551,11,CLR, ,10.00, , , ,79, ,26.1, ,63, ,17.3, ,52, ,11.1, , 39, , 5, ,180, , , ,29.91, , , , , ,30.06, ,AA, , , ,30.08, 
94728,20140602,1553,11,CLR, ,10.00, , , ,65, ,18.3, ,M, ,M, ,49, ,9.4, ,M, ,11, ,250, , , ,M, , , , , ,30.10, ,AA, , , ,30.10, 
94728,20140602,1651,11,CLR, ,10.00, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, , 45, , 3, ,VR , , , ,29.89, , , , , ,30.03, ,AA, , , ,30.06, 
94728,20140602,1653,11,CLR, ,10.00, , , ,63, ,17.2, ,M, ,M, ,49, ,9.4, ,M, ,10, ,240, , , ,M, , , , , ,30.09, ,AA, , , ,30.10, 
94728,20140602,1751,11,CLR, ,10.00, , , ,78, ,25.6, ,65, ,18.1, ,56, ,13.3, , 47, , 3, ,170, , , ,29.88, , , , , ,30.02, ,AA, , , ,30.05, 
94728,20140602,1753,11,CLR, ,10.00, , , ,59, ,15.0, ,M, ,M, ,51, ,10.6, ,M, , 6, ,230, , , ,M, , , , , ,30.09, ,AA, , , ,30.09, 
94728,20140602,1851,11,CLR, ,10.00, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, , 45, , 6, ,240, , , ,29.88, , , , , ,30.02, ,AA, , , ,30.05, 
94728,20140602,1853,11,CLR, ,10.00, , , ,56, ,13.3, ,M, ,M, ,50, ,10.0, ,M, , 5, ,210, , , ,M, , , , , ,30.09, ,AA, , , ,30.09, 
94728,20140602,1951,11,CLR, ,10.00, , , ,77, ,25.0, ,63, ,17.4, ,54, ,12.2, , 45, , 3, ,VR , , , ,29.88, , , , , ,30.02, ,AA, , , ,30.05, 
94728,20140602,2051,11,CLR, ,10.00, , , ,75, ,23.9, ,62, ,16.7, ,53, ,11.7, , 46, ,M, ,M, , , ,29.89, , , , , ,30.03, ,AA, , , ,30.06, 
94728,20140602,2151,11,CLR, ,10.00, , , ,74, ,23.3, ,62, ,16.8, ,54, ,12.2, , 50, , 3, ,VR , , , ,29.89, , , , , ,30.03, ,AA, , , ,30.06, 
94728,20140602,2251,11,CLR, ,10.00, , , ,72, ,22.2, ,62, ,16.3, ,54, ,12.2, , 53, , 6, ,VR , , , ,29.89, , , , , ,30.03, ,AA, , , ,30.06, 
94728,20140602,2351,11,CLR, ,10.00, , , ,71, ,21.7, ,61, ,15.9, ,53, ,11.7, , 53, , 6, ,270, , , ,29.88, , , , , ,30.02, ,AA, , , ,30.05, 
94728,20140603,0051,11,CLR, ,10.00, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, , 57, , 7, ,270, , , ,29.87, , , , , ,30.01, ,AA, , , ,30.04, 
94728,20140603,0151,11,CLR, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, , 8, ,250, , , ,29.85, , , , , ,29.99, ,AA, , , ,30.02, 
94728,20140603,0251,11,CLR, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, , 6, ,250, , , ,29.85, , , , , ,29.99, ,AA, , , ,30.02, 
94728,20140603,0351,11,CLR, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.2, , 61, , 5, ,VR , , , ,29.84, , , , , ,29.98, ,AA, , , ,30.01, 
94728,20140603,0451,11,CLR, ,10.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, , 3, ,VR , , , ,29.84, , , , , ,29.98, ,AA, , , ,30.01, 
94728,20140603,0551,11,CLR, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, , 0, ,000, , , ,29.84, , , , , ,29.98, ,AA, , , ,30.01, 
94728,20140603,0651,11,CLR, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, , 7, ,270, , , ,29.83, , , , , ,29.97, ,AA, , , ,30.00, 
94728,20140603,0751,11,CLR, , 9.00, , , ,73, ,22.8, ,63, ,17.4, ,57, ,13.9, , 57, , 5, ,270, , , ,29.82, , , , , ,29.96, ,AA, , , ,29.99, 
94728,20140603,0851,11,CLR, , 9.00, , , ,77, ,25.0, ,66, ,18.8, ,59, ,15.0, , 54, , 0, ,000, , , ,29.81, , , , , ,29.95, ,AA, , , ,29.98, 
94728,20140603,0951,11,CLR, , 9.00, , , ,82, ,27.8, ,69, ,20.6, ,62, ,16.7, , 51, , 0, ,000, , , ,29.80, , , , , ,29.94, ,AA, , , ,29.97, 
94728,20140603,1051,11,CLR, , 8.00, , , ,85, ,29.4, ,71, ,21.4, ,63, ,17.2, , 48, , 3, ,220, , , ,29.78, , , , , ,29.92, ,AA, , , ,29.95, 
94728,20140603,1151,11,CLR, , 9.00, , , ,86, ,30.0, ,72, ,21.9, ,64, ,17.8, , 48, , 5, ,VR , , , ,29.77, , , , , ,29.91, ,AA, , , ,29.94, 
94728,20140603,1251,11,CLR, , 9.00, , , ,86, ,30.0, ,71, ,21.6, ,63, ,17.2, , 46, , 7, ,210, , , ,29.74, , , , , ,29.88, ,AA, , , ,29.91, 
94728,20140603,1351,11,CLR, , 9.00, , , ,83, ,28.3, ,70, ,20.8, ,62, ,16.7, , 49, , 9, ,160, , , ,29.72, , , , , ,29.86, ,AA, , , ,29.89, 
94728,20140603,1451,11,CLR, ,10.00, , , ,82, ,27.8, ,69, ,20.3, ,61, ,16.1, , 49, , 8, ,150, , , ,29.69, , , , , ,29.83, ,AA, , , ,29.86, 
94728,20140603,1551,11,CLR, ,10.00, , , ,81, ,27.2, ,68, ,19.8, ,60, ,15.6, , 49, , 3, ,VR , , , ,29.68, , , , , ,29.82, ,AA, , , ,29.85, 
94728,20140603,1651,11,FEW038 BKN075 OVC100, , 8.00, , , ,77, ,25.0, ,69, ,20.3, ,64, ,17.8, , 64, , 5, ,VR , , , ,29.70, , , , , ,29.85, ,AA, , , ,29.87, 
94728,20140603,1718,11,FEW065 FEW080 BKN100, , 2.50, ,-RA, ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, , 5, ,VR , , , ,29.71, , , , , ,M, ,SP, , , ,29.88, 
94728,20140603,1749,11,OVC085, , 1.25, ,RA BR, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 0, ,000, , , ,29.71, , , , , ,M, ,SP, , , ,29.88, 
94728,20140603,1751,11,OVC090, , 1.00, ,RA BR, ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, , 93, , 0, ,000, , , ,29.71, , , , , ,29.85, ,AA, ,0.11, ,29.88, 
94728,20140603,1807,11,BKN090 OVC110, , 2.50, ,-RA BR, ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 0, ,000, , , ,29.71, , , , , ,M, ,SP, , , ,29.88, 
94728,20140603,1829,11,OVC110, , 3.00, ,BR, ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 3, ,070, , , ,29.70, , , , , ,M, ,SP, , , ,29.87, 
94728,20140603,1837,11,OVC110, , 2.00, ,BR, ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,29.87, 
94728,20140603,1849,11,OVC110, , 3.00, ,-RA BR, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 6, ,130, , , ,29.69, , , , , ,M, ,SP, , , ,29.86, 
94728,20140603,1851,11,OVC110, , 2.50, ,-RA BR, ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, , 93, , 5, ,VR , , , ,29.69, , , , , ,29.83, ,AA, ,0.01, ,29.86, 
94728,20140603,1905,11,BKN110, , 3.00, ,BR, ,72, ,22.2, ,70, ,21.1, ,69, ,20.6, , 90, , 3, ,VR , , , ,29.69, , , , , ,M, ,SP, , , ,29.86, 
94728,20140603,1951,11,FEW120, , 7.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, , 0, ,000, , , ,29.68, , , , , ,29.83, ,AA, , , ,29.85, 
94728,20140603,2051,11,CLR, , 5.00, ,BR, ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, , 5, ,090, , , ,29.70, , , , , ,29.84, ,AA, , , ,29.87, 
94728,20140603,2149,11,FEW009, , 3.00, ,BR, ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, , 5, ,080, , , ,29.71, , , , , ,M, ,SP, , , ,29.88, 
94728,20140603,2151,11,FEW009, , 3.00, ,BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 6, ,080, , , ,29.71, , , , , ,29.85, ,AA, , , ,29.88, 
94728,20140603,2204,11,BKN011, , 5.00, ,BR, ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 5, ,070, , , ,29.71, , , , , ,M, ,SP, , , ,29.88, 
94728,20140603,2218,11,SCT011, , 4.00, ,BR, ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 5, ,VR , , , ,29.70, , , , , ,M, ,SP, , , ,29.87, 
94728,20140603,2251,11,CLR, , 4.00, ,BR, ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, , 90, , 0, ,000, , , ,29.70, , , , , ,29.84, ,AA, , , ,29.87, 
94728,20140603,2351,11,CLR, , 4.00, ,BR, ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, , 0, ,000, , , ,29.68, , , , , ,29.82, ,AA, , , ,29.85, 
94728,20140604,0020,11,BKN017, , 3.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 6, ,070, , , ,29.68, , , , , ,M, ,SP, , , ,29.85, 
94728,20140604,0049,11,BKN011 OVC018, , 6.00, ,BR, ,64, ,18.0, ,62, ,16.7, ,61, ,16.0, , 90, , 9, ,060, , , ,29.69, , , , , ,M, ,SP, , , ,29.86, 
94728,20140604,0051,11,SCT011 OVC018, , 6.00, ,BR, ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, ,10, ,060, ,16, ,29.69, , , , , ,29.83, ,AA, , , ,29.86, 
94728,20140604,0138,11,SCT021, , 4.00, ,BR, ,65, ,18.3, ,63, ,17.3, ,62, ,16.7, , 90, , 0, ,000, , , ,29.65, , , , , ,M, ,SP, , , ,29.82, 
94728,20140604,0151,11,CLR, , 6.00, ,BR, ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, , 3, ,010, , , ,29.65, , , , , ,29.79, ,AA, , , ,29.82, 
94728,20140604,0251,11,CLR, , 6.00, ,BR, ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, , 0, ,000, , , ,29.65, , , , , ,29.79, ,AA, , , ,29.82, 
94728,20140604,0351,11,CLR, , 4.00, ,BR, ,65, ,18.3, ,63, ,17.3, ,62, ,16.7, , 90, , 5, ,300, , , ,29.68, , , , , ,29.82, ,AA, , , ,29.85, 
94728,20140604,0425,11,FEW009, , 5.00, ,BR, ,64, ,17.8, ,62, ,16.7, ,61, ,16.1, , 90, , 6, ,060, , , ,29.68, , , , , ,M, ,SP, , , ,29.85, 
